Date,Winner,Winner_Pts,Loser,Loser_Pts,Year
"Nov 19, 2022",Brigham Young,52.0,Utah Tech,26.0,2022
"Nov 19, 2022",California,27.0,Stanford,20.0,2022
"Nov 19, 2022",Charlotte,26.0,Louisiana Tech,21.0,2022
"Nov 19, 2022",Cincinnati,23.0,Temple,3.0,2022
"Nov 19, 2022",Clemson,40.0,Miami (FL),10.0,2022
"Nov 19, 2022",Florida State,49.0,Louisiana,17.0,2022
"Nov 19, 2022",Fresno State,41.0,Nevada,14.0,2022
"Nov 19, 2022",Georgia,16.0,Kentucky,6.0,2022
"Nov 19, 2022",Georgia Tech,21.0,North Carolina,17.0,2022
"Nov 19, 2022",Hawaii,31.0,Nevada-Las Vegas,25.0,2022
"Nov 19, 2022",Houston,42.0,East Carolina,3.0,2022
"Nov 19, 2022",Indiana,39.0,Michigan State,31.0,2022
"Nov 19, 2022",Iowa,13.0,Minnesota,10.0,2022
"Nov 19, 2022",James Madison,42.0,Georgia State,40.0,2022
"Nov 19, 2022",Kansas State,48.0,West Virginia,31.0,2022
"Nov 19, 2022",Louisiana State,41.0,Alabama-Birmingham,10.0,2022
"Nov 19, 2022",Louisville,25.0,North Carolina State,10.0,2022
"Nov 19, 2022",Marshall,23.0,Georgia Southern,10.0,2022
"Nov 19, 2022",Memphis,59.0,North Alabama,0.0,2022
"Nov 19, 2022",Michigan,19.0,Illinois,17.0,2022
"Nov 19, 2022",Middle Tennessee State,49.0,Florida Atlantic,21.0,2022
"Nov 19, 2022",Mississippi State,56.0,East Tennessee State,7.0,2022
"Nov 19, 2022",Missouri,45.0,New Mexico State,14.0,2022
"Nov 19, 2022",Navy,17.0,Central Florida,14.0,2022
"Nov 19, 2022",Notre Dame,44.0,Boston College,0.0,2022
"Nov 19, 2022",Ohio State,43.0,Maryland,30.0,2022
"Nov 19, 2022",Oklahoma,28.0,Oklahoma State,13.0,2022
"Nov 19, 2022",Oregon,20.0,Utah,17.0,2022
"Nov 19, 2022",Oregon State,31.0,Arizona State,7.0,2022
"Nov 19, 2022",Penn State,55.0,Rutgers,10.0,2022
"Nov 19, 2022",Pittsburgh,28.0,Duke,26.0,2022
"Nov 19, 2022",Purdue,17.0,Northwestern,9.0,2022
"Nov 19, 2022",South Alabama,27.0,Southern Mississippi,20.0,2022
"Nov 19, 2022",South Carolina,63.0,Tennessee,38.0,2022
"Nov 19, 2022",Southern California,48.0,UCLA,45.0,2022
"Nov 19, 2022",Texas,55.0,Kansas,14.0,2022
"Nov 19, 2022",Texas A&M,20.0,Massachusetts,3.0,2022
"Nov 19, 2022",Texas Christian,29.0,Baylor,28.0,2022
"Nov 19, 2022",Texas State,16.0,Arkansas State,13.0,2022
"Nov 19, 2022",Texas Tech,14.0,Iowa State,10.0,2022
"Nov 19, 2022",Texas-El Paso,40.0,Florida International,6.0,2022
"Nov 19, 2022",Texas-San Antonio,41.0,Rice,7.0,2022
"Nov 19, 2022",Troy,34.0,Louisiana-Monroe,16.0,2022
"Nov 19, 2022",Utah State,35.0,San Jose State,31.0,2022
"Nov 19, 2022",Vanderbilt,31.0,Florida,24.0,2022
"Nov 19, 2022",Virginia Tech,23.0,Liberty,22.0,2022
"Nov 19, 2022",Wake Forest,45.0,Syracuse,35.0,2022
"Nov 19, 2022",Washington,54.0,Colorado,7.0,2022
"Nov 19, 2022",Washington State,31.0,Arizona,20.0,2022
"Nov 19, 2022",Wisconsin,15.0,Nebraska,14.0,2022
"Nov 22, 2022",Miami (OH),18.0,Ball State,17.0,2022
"Nov 22, 2022",Ohio,38.0,Bowling Green,14.0,2022
"Nov 24, 2022",Mississippi State,24.0,Mississippi,22.0,2022
"Nov 25, 2022",Arizona,38.0,Arizona State,35.0,2022
"Nov 25, 2022",Boise State,42.0,Utah State,23.0,2022
"Nov 25, 2022",Colorado State,17.0,New Mexico,0.0,2022
"Nov 25, 2022",Eastern Michigan,38.0,Central Michigan,19.0,2022
"Nov 25, 2022",Florida State,45.0,Florida,38.0,2022
"Nov 25, 2022",Fresno State,30.0,Wyoming,0.0,2022
"Nov 25, 2022",Missouri,29.0,Arkansas,27.0,2022
"Nov 25, 2022",Nebraska,24.0,Iowa,17.0,2022
"Nov 25, 2022",North Carolina State,30.0,North Carolina,27.0,2022
"Nov 25, 2022",Texas,38.0,Baylor,27.0,2022
"Nov 25, 2022",Tulane,27.0,Cincinnati,24.0,2022
"Nov 25, 2022",UCLA,35.0,California,28.0,2022
"Nov 25, 2022",Western Michigan,20.0,Toledo,14.0,2022
"Nov 26, 2022",Air Force,13.0,San Diego State,3.0,2022
"Nov 26, 2022",Akron,44.0,Northern Illinois,12.0,2022
"Nov 26, 2022",Alabama,49.0,Auburn,27.0,2022
"Nov 26, 2022",Alabama-Birmingham,37.0,Louisiana Tech,27.0,2022
"Nov 26, 2022",Army,44.0,Massachusetts,7.0,2022
"Nov 26, 2022",Brigham Young,35.0,Stanford,26.0,2022
"Nov 26, 2022",Central Florida,46.0,South Florida,39.0,2022
"Nov 26, 2022",Duke,34.0,Wake Forest,31.0,2022
"Nov 26, 2022",East Carolina,49.0,Temple,46.0,2022
"Nov 26, 2022",Georgia,37.0,Georgia Tech,14.0,2022
"Nov 26, 2022",Georgia Southern,51.0,Appalachian State,48.0,2022
"Nov 26, 2022",Illinois,41.0,Northwestern,3.0,2022
"Nov 26, 2022",James Madison,47.0,Coastal Carolina,7.0,2022
"Nov 26, 2022",Kansas State,47.0,Kansas,27.0,2022
"Nov 26, 2022",Kent State,30.0,Buffalo,27.0,2022
"Nov 26, 2022",Kentucky,26.0,Louisville,13.0,2022
"Nov 26, 2022",Louisiana,41.0,Texas State,13.0,2022
"Nov 26, 2022",Marshall,28.0,Georgia State,23.0,2022
"Nov 26, 2022",Maryland,37.0,Rutgers,0.0,2022
"Nov 26, 2022",Michigan,45.0,Ohio State,23.0,2022
"Nov 26, 2022",Middle Tennessee State,33.0,Florida International,28.0,2022
"Nov 26, 2022",Minnesota,23.0,Wisconsin,16.0,2022
"Nov 26, 2022",Nevada-Las Vegas,27.0,Nevada,22.0,2022
"Nov 26, 2022",New Mexico State,49.0,Liberty,14.0,2022
"Nov 26, 2022",North Texas,21.0,Rice,17.0,2022
"Nov 26, 2022",Oregon State,38.0,Oregon,34.0,2022
"Nov 26, 2022",Penn State,35.0,Michigan State,16.0,2022
"Nov 26, 2022",Pittsburgh,42.0,Miami (FL),16.0,2022
"Nov 26, 2022",Purdue,30.0,Indiana,16.0,2022
"Nov 26, 2022",San Jose State,27.0,Hawaii,14.0,2022
"Nov 26, 2022",South Alabama,27.0,Old Dominion,20.0,2022
"Nov 26, 2022",South Carolina,31.0,Clemson,30.0,2022
"Nov 26, 2022",Southern California,38.0,Notre Dame,27.0,2022
"Nov 26, 2022",Southern Methodist,34.0,Memphis,31.0,2022
"Nov 26, 2022",Southern Mississippi,20.0,Louisiana-Monroe,10.0,2022
"Nov 26, 2022",Syracuse,32.0,Boston College,23.0,2022
"Nov 26, 2022",Tennessee,56.0,Vanderbilt,0.0,2022
"Nov 26, 2022",Texas A&M,38.0,Louisiana State,23.0,2022
"Nov 26, 2022",Texas Christian,62.0,Iowa State,14.0,2022
"Nov 26, 2022",Texas Tech,51.0,Oklahoma,48.0,2022
"Nov 26, 2022",Texas-San Antonio,34.0,Texas-El Paso,31.0,2022
"Nov 26, 2022",Troy,48.0,Arkansas State,19.0,2022
"Nov 26, 2022",Tulsa,37.0,Houston,30.0,2022
"Nov 26, 2022",Utah,63.0,Colorado,21.0,2022
"Nov 26, 2022",Washington,51.0,Washington State,33.0,2022
"Nov 26, 2022",West Virginia,24.0,Oklahoma State,19.0,2022
"Nov 26, 2022",Western Kentucky,32.0,Florida Atlantic,31.0,2022
"Dec 2, 2022",Buffalo,23.0,Akron,22.0,2022
"Dec 2, 2022",Texas-San Antonio,48.0,North Texas,27.0,2022
"Dec 2, 2022",Utah,47.0,Southern California,24.0,2022
"Dec 3, 2022",Clemson,39.0,North Carolina,10.0,2022
"Dec 3, 2022",Fresno State,28.0,Boise State,16.0,2022
"Dec 3, 2022",Georgia,50.0,Louisiana State,30.0,2022
"Dec 3, 2022",Kansas State,31.0,Texas Christian,28.0,2022
"Dec 3, 2022",Michigan,43.0,Purdue,22.0,2022
"Dec 3, 2022",New Mexico State,65.0,Valparaiso,3.0,2022
"Dec 3, 2022",Toledo,17.0,Ohio,7.0,2022
"Dec 3, 2022",Troy,45.0,Coastal Carolina,26.0,2022
"Dec 3, 2022",Tulane,45.0,Central Florida,28.0,2022
"Dec 10, 2022",Army,20.0,Navy,17.0,2022
"Dec 16, 2022",Alabama-Birmingham,24.0,Miami (OH),20.0,2022
"Dec 16, 2022",Troy,18.0,Texas-San Antonio,12.0,2022
"Dec 17, 2022",Boise State,35.0,North Texas,32.0,2022
"Dec 17, 2022",Brigham Young,24.0,Southern Methodist,23.0,2022
"Dec 17, 2022",Fresno State,29.0,Washington State,6.0,2022
"Dec 17, 2022",Louisville,24.0,Cincinnati,7.0,2022
"Dec 17, 2022",Oregon State,30.0,Florida,3.0,2022
"Dec 17, 2022",Southern Mississippi,38.0,Rice,24.0,2022
"Dec 19, 2022",Marshall,28.0,Connecticut,14.0,2022
"Dec 20, 2022",Eastern Michigan,41.0,San Jose State,27.0,2022
"Dec 20, 2022",Toledo,21.0,Liberty,19.0,2022
"Dec 21, 2022",Western Kentucky,44.0,South Alabama,23.0,2022
"Dec 22, 2022",Air Force,30.0,Baylor,15.0,2022
"Dec 23, 2022",Houston,23.0,Louisiana,16.0,2022
"Dec 23, 2022",Wake Forest,27.0,Missouri,17.0,2022
"Dec 24, 2022",Middle Tennessee State,25.0,San Diego State,23.0,2022
"Dec 26, 2022",New Mexico State,24.0,Bowling Green,19.0,2022
"Dec 27, 2022",Buffalo,23.0,Georgia Southern,21.0,2022
"Dec 27, 2022",East Carolina,53.0,Coastal Carolina,29.0,2022
"Dec 27, 2022",Memphis,38.0,Utah State,10.0,2022
"Dec 27, 2022",Wisconsin,24.0,Oklahoma State,17.0,2022
"Dec 28, 2022",Arkansas,55.0,Kansas,53.0,2022
"Dec 28, 2022",Duke,30.0,Central Florida,13.0,2022
"Dec 28, 2022",Oregon,28.0,North Carolina,27.0,2022
"Dec 28, 2022",Texas Tech,42.0,Mississippi,25.0,2022
"Dec 29, 2022",Florida State,35.0,Oklahoma,32.0,2022
"Dec 29, 2022",Minnesota,28.0,Syracuse,20.0,2022
"Dec 29, 2022",Washington,27.0,Texas,20.0,2022
"Dec 30, 2022",Maryland,16.0,North Carolina State,12.0,2022
"Dec 30, 2022",Notre Dame,45.0,South Carolina,38.0,2022
"Dec 30, 2022",Ohio,30.0,Wyoming,27.0,2022
"Dec 30, 2022",Pittsburgh,37.0,UCLA,35.0,2022
"Dec 30, 2022",Tennessee,31.0,Clemson,14.0,2022
"Dec 31, 2022",Alabama,45.0,Kansas State,20.0,2022
"Dec 31, 2022",Georgia,42.0,Ohio State,41.0,2022
"Dec 31, 2022",Iowa,21.0,Kentucky,0.0,2022
"Dec 31, 2022",Texas Christian,51.0,Michigan,45.0,2022
"Jan 2, 2023",Louisiana State,63.0,Purdue,7.0,2022
"Jan 2, 2023",Mississippi State,19.0,Illinois,10.0,2022
"Jan 2, 2023",Penn State,35.0,Utah,21.0,2022
"Jan 2, 2023",Tulane,46.0,Southern California,45.0,2022
"Jan 9, 2023",Georgia,65.0,Texas Christian,7.0,2022
"Aug 26, 2023",Jacksonville State,17.0,Texas-El Paso,14.0,2023
"Aug 26, 2023",Louisiana Tech,22.0,Florida International,17.0,2023
"Aug 26, 2023",Massachusetts,41.0,New Mexico State,30.0,2023
"Aug 26, 2023",Notre Dame,42.0,Navy,3.0,2023
"Aug 26, 2023",San Diego State,20.0,Ohio,13.0,2023
"Aug 26, 2023",Southern California,56.0,San Jose State,28.0,2023
"Aug 26, 2023",Vanderbilt,35.0,Hawaii,28.0,2023
"Aug 31, 2023",Alabama-Birmingham,35.0,North Carolina A&T,6.0,2023
"Aug 31, 2023",Arizona State,24.0,Southern Utah,21.0,2023
"Aug 31, 2023",Central Florida,56.0,Kent State,6.0,2023
"Aug 31, 2023",Georgia State,42.0,Rhode Island,35.0,2023
"Aug 31, 2023",Minnesota,13.0,Nebraska,10.0,2023
"Aug 31, 2023",Missouri,35.0,South Dakota,10.0,2023
"Aug 31, 2023",North Carolina State,24.0,Connecticut,14.0,2023
"Aug 31, 2023",Tulsa,42.0,Arkansas-Pine Bluff,7.0,2023
"Aug 31, 2023",Utah,24.0,Florida,11.0,2023
"Aug 31, 2023",Wake Forest,37.0,Elon,17.0,2023
"Aug 31, 2023",Western Michigan,35.0,St. Francis (PA),17.0,2023
"Sep 1, 2023",Eastern Michigan,33.0,Howard,23.0,2023
"Sep 1, 2023",Kansas,48.0,Missouri State,17.0,2023
"Sep 1, 2023",Louisville,39.0,Georgia Tech,34.0,2023
"Sep 1, 2023",Miami (FL),38.0,Miami (OH),3.0,2023
"Sep 1, 2023",Michigan State,31.0,Central Michigan,7.0,2023
"Sep 1, 2023",Stanford,37.0,Hawaii,24.0,2023
"Sep 2, 2023",Air Force,42.0,Robert Morris,7.0,2023
"Sep 2, 2023",Alabama,56.0,Middle Tennessee State,7.0,2023
"Sep 2, 2023",Appalachian State,45.0,Gardner-Webb,24.0,2023
"Sep 2, 2023",Arizona,38.0,Northern Arizona,3.0,2023
"Sep 2, 2023",Arkansas,56.0,Western Carolina,13.0,2023
"Sep 2, 2023",Auburn,59.0,Massachusetts,14.0,2023
"Sep 2, 2023",Brigham Young,14.0,Sam Houston,0.0,2023
"Sep 2, 2023",California,58.0,North Texas,21.0,2023
"Sep 2, 2023",Charlotte,24.0,South Carolina State,3.0,2023
"Sep 2, 2023",Cincinnati,66.0,Eastern Kentucky,13.0,2023
"Sep 2, 2023",Colorado,45.0,Texas Christian,42.0,2023
"Sep 2, 2023",Florida Atlantic,42.0,Monmouth,20.0,2023
"Sep 2, 2023",Florida International,14.0,Maine,12.0,2023
"Sep 2, 2023",Fresno State,39.0,Purdue,35.0,2023
"Sep 2, 2023",Georgia,48.0,Tennessee-Martin,7.0,2023
"Sep 2, 2023",Georgia Southern,34.0,Citadel,0.0,2023
"Sep 2, 2023",Houston,17.0,Texas-San Antonio,14.0,2023
"Sep 2, 2023",Illinois,30.0,Toledo,28.0,2023
"Sep 2, 2023",Iowa,24.0,Utah State,14.0,2023
"Sep 2, 2023",Iowa State,30.0,Northern Iowa,9.0,2023
"Sep 2, 2023",Jacksonville State,49.0,East Tennessee State,3.0,2023
"Sep 2, 2023",James Madison,38.0,Bucknell,3.0,2023
"Sep 2, 2023",Kansas State,45.0,Southeast Missouri State,0.0,2023
"Sep 2, 2023",Kentucky,44.0,Ball State,14.0,2023
"Sep 2, 2023",Liberty,34.0,Bowling Green,24.0,2023
"Sep 2, 2023",Louisiana,38.0,Northwestern State,13.0,2023
"Sep 2, 2023",Louisiana-Monroe,17.0,Army,13.0,2023
"Sep 2, 2023",Marshall,21.0,Albany,17.0,2023
"Sep 2, 2023",Maryland,38.0,Towson,6.0,2023
"Sep 2, 2023",Memphis,56.0,Bethune-Cookman,14.0,2023
"Sep 2, 2023",Michigan,30.0,East Carolina,3.0,2023
"Sep 2, 2023",Mississippi,73.0,Mercer,7.0,2023
"Sep 2, 2023",Mississippi State,48.0,Southeastern Louisiana,7.0,2023
"Sep 2, 2023",Nevada-Las Vegas,44.0,Bryant,14.0,2023
"Sep 2, 2023",New Mexico State,58.0,Western Illinois,21.0,2023
"Sep 2, 2023",North Carolina,31.0,South Carolina,17.0,2023
"Sep 2, 2023",Northern Illinois,27.0,Boston College,24.0,2023
"Sep 2, 2023",Notre Dame,56.0,Tennessee State,3.0,2023
"Sep 2, 2023",Ohio,27.0,Long Island,10.0,2023
"Sep 2, 2023",Ohio State,23.0,Indiana,3.0,2023
"Sep 2, 2023",Oklahoma,73.0,Arkansas State,0.0,2023
"Sep 2, 2023",Oklahoma State,27.0,Central Arkansas,13.0,2023
"Sep 2, 2023",Oregon,81.0,Portland State,7.0,2023
"Sep 2, 2023",Penn State,38.0,West Virginia,15.0,2023
"Sep 2, 2023",Pittsburgh,45.0,Wofford,7.0,2023
"Sep 2, 2023",San Diego State,36.0,Idaho State,28.0,2023
"Sep 2, 2023",Southern California,66.0,Nevada,14.0,2023
"Sep 2, 2023",Southern Methodist,38.0,Louisiana Tech,14.0,2023
"Sep 2, 2023",Southern Mississippi,40.0,Alcorn State,14.0,2023
"Sep 2, 2023",Syracuse,65.0,Colgate,0.0,2023
"Sep 2, 2023",Temple,24.0,Akron,21.0,2023
"Sep 2, 2023",Tennessee,49.0,Virginia,13.0,2023
"Sep 2, 2023",Texas,37.0,Rice,10.0,2023
"Sep 2, 2023",Texas A&M,52.0,New Mexico,10.0,2023
"Sep 2, 2023",Texas State,42.0,Baylor,31.0,2023
"Sep 2, 2023",Texas-El Paso,28.0,Incarnate Word,14.0,2023
"Sep 2, 2023",Troy,48.0,Stephen F. Austin,30.0,2023
"Sep 2, 2023",Tulane,37.0,South Alabama,17.0,2023
"Sep 2, 2023",UCLA,27.0,Coastal Carolina,13.0,2023
"Sep 2, 2023",Vanderbilt,47.0,Alabama A&M,13.0,2023
"Sep 2, 2023",Virginia Tech,36.0,Old Dominion,17.0,2023
"Sep 2, 2023",Washington,56.0,Boise State,19.0,2023
"Sep 2, 2023",Washington State,50.0,Colorado State,24.0,2023
"Sep 2, 2023",Western Kentucky,41.0,South Florida,24.0,2023
"Sep 2, 2023",Wisconsin,38.0,Buffalo,17.0,2023
"Sep 2, 2023",Wyoming,35.0,Texas Tech,33.0,2023
"Sep 3, 2023",Florida State,45.0,Louisiana State,24.0,2023
"Sep 3, 2023",Oregon State,42.0,San Jose State,17.0,2023
"Sep 3, 2023",Rutgers,24.0,Northwestern,7.0,2023
"Sep 4, 2023",Duke,28.0,Clemson,7.0,2023
"Sep 7, 2023",Louisville,56.0,Murray State,0.0,2023
"Sep 8, 2023",Indiana,41.0,Indiana State,7.0,2023
"Sep 8, 2023",Kansas,34.0,Illinois,23.0,2023
"Sep 9, 2023",Air Force,13.0,Sam Houston,3.0,2023
"Sep 9, 2023",Akron,24.0,Morgan State,21.0,2023
"Sep 9, 2023",Arkansas,28.0,Kent State,6.0,2023
"Sep 9, 2023",Army,57.0,Delaware State,0.0,2023
"Sep 9, 2023",Auburn,14.0,California,10.0,2023
"Sep 9, 2023",Boston College,31.0,Holy Cross,28.0,2023
"Sep 9, 2023",Bowling Green,38.0,Eastern Illinois,15.0,2023
"Sep 9, 2023",Brigham Young,41.0,Southern Utah,16.0,2023
"Sep 9, 2023",Central Florida,18.0,Boise State,16.0,2023
"Sep 9, 2023",Central Michigan,45.0,New Hampshire,42.0,2023
"Sep 9, 2023",Cincinnati,27.0,Pittsburgh,21.0,2023
"Sep 9, 2023",Clemson,66.0,Charleston Southern,17.0,2023
"Sep 9, 2023",Coastal Carolina,30.0,Jacksonville State,16.0,2023
"Sep 9, 2023",Colorado,36.0,Nebraska,14.0,2023
"Sep 9, 2023",Duke,42.0,Lafayette,7.0,2023
"Sep 9, 2023",Florida,49.0,McNeese State,7.0,2023
"Sep 9, 2023",Florida International,46.0,North Texas,39.0,2023
"Sep 9, 2023",Florida State,66.0,Southern Mississippi,13.0,2023
"Sep 9, 2023",Fordham,40.0,Buffalo,37.0,2023
"Sep 9, 2023",Fresno State,34.0,Eastern Washington,31.0,2023
"Sep 9, 2023",Georgia,45.0,Ball State,3.0,2023
"Sep 9, 2023",Georgia Southern,49.0,Alabama-Birmingham,35.0,2023
"Sep 9, 2023",Georgia State,35.0,Connecticut,14.0,2023
"Sep 9, 2023",Georgia Tech,48.0,South Carolina State,13.0,2023
"Sep 9, 2023",Idaho,33.0,Nevada,6.0,2023
"Sep 9, 2023",Iowa,20.0,Iowa State,13.0,2023
"Sep 9, 2023",James Madison,36.0,Virginia,35.0,2023
"Sep 9, 2023",Kansas State,42.0,Troy,13.0,2023
"Sep 9, 2023",Kentucky,28.0,Eastern Kentucky,17.0,2023
"Sep 9, 2023",Liberty,33.0,New Mexico State,17.0,2023
"Sep 9, 2023",Louisiana State,72.0,Grambling State,10.0,2023
"Sep 9, 2023",Louisiana Tech,51.0,Northwestern State,21.0,2023
"Sep 9, 2023",Louisiana-Monroe,24.0,Lamar,14.0,2023
"Sep 9, 2023",Marshall,31.0,East Carolina,13.0,2023
"Sep 9, 2023",Maryland,38.0,Charlotte,20.0,2023
"Sep 9, 2023",Memphis,37.0,Arkansas State,3.0,2023
"Sep 9, 2023",Miami (FL),48.0,Texas A&M,33.0,2023
"Sep 9, 2023",Miami (OH),41.0,Massachusetts,28.0,2023
"Sep 9, 2023",Michigan,35.0,Nevada-Las Vegas,7.0,2023
"Sep 9, 2023",Michigan State,45.0,Richmond,14.0,2023
"Sep 9, 2023",Minnesota,25.0,Eastern Michigan,6.0,2023
"Sep 9, 2023",Mississippi,37.0,Tulane,20.0,2023
"Sep 9, 2023",Mississippi State,31.0,Arizona,24.0,2023
"Sep 9, 2023",Missouri,23.0,Middle Tennessee State,19.0,2023
"Sep 9, 2023",Navy,24.0,Wagner,0.0,2023
"Sep 9, 2023",New Mexico,56.0,Tennessee Tech,10.0,2023
"Sep 9, 2023",North Carolina,40.0,Appalachian State,34.0,2023
"Sep 9, 2023",Northwestern,38.0,Texas-El Paso,7.0,2023
"Sep 9, 2023",Notre Dame,45.0,North Carolina State,24.0,2023
"Sep 9, 2023",Ohio,17.0,Florida Atlantic,10.0,2023
"Sep 9, 2023",Ohio State,35.0,Youngstown State,7.0,2023
"Sep 9, 2023",Oklahoma,28.0,Southern Methodist,11.0,2023
"Sep 9, 2023",Oklahoma State,27.0,Arizona State,15.0,2023
"Sep 9, 2023",Old Dominion,38.0,Louisiana,31.0,2023
"Sep 9, 2023",Oregon,38.0,Texas Tech,30.0,2023
"Sep 9, 2023",Oregon State,55.0,California-Davis,7.0,2023
"Sep 9, 2023",Penn State,63.0,Delaware,7.0,2023
"Sep 9, 2023",Purdue,24.0,Virginia Tech,17.0,2023
"Sep 9, 2023",Rice,43.0,Houston,41.0,2023
"Sep 9, 2023",Rutgers,36.0,Temple,7.0,2023
"Sep 9, 2023",San Jose State,59.0,Cal Poly,3.0,2023
"Sep 9, 2023",South Alabama,35.0,Southeastern Louisiana,17.0,2023
"Sep 9, 2023",South Carolina,47.0,Furman,21.0,2023
"Sep 9, 2023",South Florida,38.0,Florida A&M,24.0,2023
"Sep 9, 2023",Southern California,56.0,Stanford,10.0,2023
"Sep 9, 2023",Southern Illinois,14.0,Northern Illinois,11.0,2023
"Sep 9, 2023",Syracuse,48.0,Western Michigan,7.0,2023
"Sep 9, 2023",Tennessee,30.0,Austin Peay,13.0,2023
"Sep 9, 2023",Texas,34.0,Alabama,24.0,2023
"Sep 9, 2023",Texas Christian,41.0,Nicholls State,6.0,2023
"Sep 9, 2023",Texas-San Antonio,20.0,Texas State,13.0,2023
"Sep 9, 2023",Toledo,71.0,Texas Southern,3.0,2023
"Sep 9, 2023",UCLA,35.0,San Diego State,10.0,2023
"Sep 9, 2023",Utah,20.0,Baylor,13.0,2023
"Sep 9, 2023",Utah State,78.0,Idaho State,28.0,2023
"Sep 9, 2023",Wake Forest,36.0,Vanderbilt,20.0,2023
"Sep 9, 2023",Washington,43.0,Tulsa,10.0,2023
"Sep 9, 2023",Washington State,31.0,Wisconsin,22.0,2023
"Sep 9, 2023",West Virginia,56.0,Duquesne,17.0,2023
"Sep 9, 2023",Western Kentucky,52.0,Houston Baptist,22.0,2023
"Sep 9, 2023",Wyoming,31.0,Portland State,17.0,2023
"Sep 10, 2023",Hawaii,31.0,Albany,20.0,2023
"Sep 14, 2023",Memphis,28.0,Navy,24.0,2023
"Sep 14, 2023",Miami (FL),48.0,Bethune-Cookman,7.0,2023
"Sep 15, 2023",Air Force,39.0,Utah State,21.0,2023
"Sep 15, 2023",Army,37.0,Texas-San Antonio,29.0,2023
"Sep 15, 2023",Maryland,42.0,Virginia,14.0,2023
"Sep 16, 2023",Alabama,17.0,South Florida,3.0,2023
"Sep 16, 2023",Appalachian State,43.0,East Carolina,28.0,2023
"Sep 16, 2023",Arizona,31.0,Texas-El Paso,10.0,2023
"Sep 16, 2023",Arkansas State,31.0,Stony Brook,7.0,2023
"Sep 16, 2023",Auburn,45.0,Samford,13.0,2023
"Sep 16, 2023",Ball State,45.0,Indiana State,7.0,2023
"Sep 16, 2023",Baylor,30.0,Long Island,7.0,2023
"Sep 16, 2023",Boise State,42.0,North Dakota,18.0,2023
"Sep 16, 2023",Brigham Young,38.0,Arkansas,31.0,2023
"Sep 16, 2023",California,31.0,Idaho,17.0,2023
"Sep 16, 2023",Central Florida,48.0,Villanova,14.0,2023
"Sep 16, 2023",Clemson,48.0,Florida Atlantic,14.0,2023
"Sep 16, 2023",Coastal Carolina,66.0,Duquesne,7.0,2023
"Sep 16, 2023",Colorado,43.0,Colorado State,35.0,2023
"Sep 16, 2023",Duke,38.0,Northwestern,14.0,2023
"Sep 16, 2023",Eastern Michigan,19.0,Massachusetts,17.0,2023
"Sep 16, 2023",Florida,29.0,Tennessee,16.0,2023
"Sep 16, 2023",Florida International,24.0,Connecticut,17.0,2023
"Sep 16, 2023",Florida State,31.0,Boston College,29.0,2023
"Sep 16, 2023",Fresno State,29.0,Arizona State,0.0,2023
"Sep 16, 2023",Georgia,24.0,South Carolina,14.0,2023
"Sep 16, 2023",Georgia State,41.0,Charlotte,25.0,2023
"Sep 16, 2023",Iowa,41.0,Western Michigan,10.0,2023
"Sep 16, 2023",James Madison,16.0,Troy,14.0,2023
"Sep 16, 2023",Kansas,31.0,Nevada,24.0,2023
"Sep 16, 2023",Kent State,38.0,Central Connecticut State,10.0,2023
"Sep 16, 2023",Kentucky,35.0,Akron,3.0,2023
"Sep 16, 2023",Liberty,55.0,Buffalo,27.0,2023
"Sep 16, 2023",Louisiana,41.0,Alabama-Birmingham,21.0,2023
"Sep 16, 2023",Louisiana State,41.0,Mississippi State,14.0,2023
"Sep 16, 2023",Louisville,21.0,Indiana,14.0,2023
"Sep 16, 2023",Miami (OH),31.0,Cincinnati,24.0,2023
"Sep 16, 2023",Michigan,31.0,Bowling Green,6.0,2023
"Sep 16, 2023",Middle Tennessee State,35.0,Murray State,14.0,2023
"Sep 16, 2023",Mississippi,48.0,Georgia Tech,23.0,2023
"Sep 16, 2023",Missouri,30.0,Kansas State,27.0,2023
"Sep 16, 2023",Nebraska,35.0,Northern Illinois,11.0,2023
"Sep 16, 2023",Nevada-Las Vegas,40.0,Vanderbilt,37.0,2023
"Sep 16, 2023",New Mexico State,27.0,New Mexico,17.0,2023
"Sep 16, 2023",North Carolina,31.0,Minnesota,13.0,2023
"Sep 16, 2023",North Carolina State,45.0,Virginia Military Institute,7.0,2023
"Sep 16, 2023",North Texas,40.0,Louisiana Tech,37.0,2023
"Sep 16, 2023",Notre Dame,41.0,Central Michigan,17.0,2023
"Sep 16, 2023",Ohio,10.0,Iowa State,7.0,2023
"Sep 16, 2023",Ohio State,63.0,Western Kentucky,10.0,2023
"Sep 16, 2023",Oklahoma,66.0,Tulsa,17.0,2023
"Sep 16, 2023",Oregon,55.0,Hawaii,10.0,2023
"Sep 16, 2023",Oregon State,26.0,San Diego State,9.0,2023
"Sep 16, 2023",Penn State,30.0,Illinois,13.0,2023
"Sep 16, 2023",Rice,59.0,Texas Southern,7.0,2023
"Sep 16, 2023",Rutgers,35.0,Virginia Tech,16.0,2023
"Sep 16, 2023",Sacramento State,30.0,Stanford,23.0,2023
"Sep 16, 2023",South Alabama,33.0,Oklahoma State,7.0,2023
"Sep 16, 2023",Southern Methodist,69.0,Prairie View A&M,0.0,2023
